Time,Heading error,Cross track error
1571250149.510456,-0.040000,0.050000
1571250149.556483,-0.040000,0.150000
1571250149.623405,-0.040000,0.150000
1571250149.705576,-0.040000,0.150000
1571250149.754838,-0.040000,0.150000
1571250149.799067,0.020000,-0.250000
1571250149.864840,0.020000,-0.250000
1571250149.923595,0.020000,-0.250000
1571250149.969361,0.020000,-0.250000
1571250150.052591,0.020000,-0.250000
1571250150.100849,-0.020000,-0.050000
1571250150.144724,-0.020000,-0.050000
1571250150.215307,-0.020000,-0.050000
1571250150.268893,-0.020000,-0.050000
1571250150.340616,0.000000,-0.250000
1571250150.409333,0.000000,-0.250000
1571250150.513508,0.000000,-0.250000
1571250150.561837,0.000000,-0.250000
1571250150.618759,0.000000,-0.250000
1571250150.695411,-0.020000,-0.150000
1571250150.755666,-0.020000,-0.150000
1571250150.849115,-0.040000,0.150000
1571250150.902969,-0.020000,0.050000
1571250150.960311,-0.020000,0.050000
1571250151.016616,-0.020000,0.050000
1571250151.056379,-0.020000,0.050000
1571250151.128879,-0.020000,0.050000
1571250151.168856,-0.020000,0.050000
1571250151.216837,-0.020000,-0.050000
1571250151.256770,-0.020000,-0.050000
1571250151.314932,-0.020000,-0.050000
1571250151.372722,-0.020000,-0.050000
1571250151.421370,-0.020000,-0.050000
1571250151.514312,-0.020000,-0.050000
1571250151.548265,-0.020000,-0.050000
1571250151.602147,-0.020000,-0.050000
1571250151.657136,-0.040000,0.150000
1571250151.701270,-0.040000,0.150000
1571250151.756815,-0.060000,0.250000
1571250151.805151,-0.040000,0.150000
1571250151.847931,-0.040000,0.150000
1571250151.905144,-0.080000,0.350000
1571250151.950739,-0.020000,-0.050000
1571250152.024276,-0.060000,0.250000
1571250152.064875,-0.020000,0.050000
1571250152.116572,-0.020000,0.050000
1571250152.153014,-0.020000,0.050000
1571250152.205803,-0.020000,0.050000
1571250152.257028,-0.020000,0.050000
1571250152.300033,-0.020000,0.050000
1571250152.377382,-0.020000,0.050000
1571250152.411487,-0.020000,0.050000
1571250152.492034,-0.020000,0.050000
1571250152.529712,-0.040000,0.050000
1571250152.573375,-0.040000,0.150000
1571250152.624888,-0.040000,0.150000
1571250152.680182,-0.040000,0.150000
1571250152.725773,-0.040000,0.150000
1571250152.779597,-0.040000,0.250000
1571250152.822674,-0.040000,0.250000
1571250152.878121,-0.040000,0.250000
1571250152.932225,-0.020000,0.250000
1571250152.965756,-0.020000,0.250000
1571250153.000424,-0.020000,0.250000
1571250153.060975,-0.020000,0.250000
1571250153.112563,-0.040000,0.350000
1571250153.165269,-0.040000,0.350000
1571250153.220466,0.020000,0.150000
1571250153.265693,0.020000,0.150000
1571250153.318737,0.020000,0.150000
1571250153.381438,-0.020000,0.350000
1571250153.411486,0.000000,0.250000
1571250153.479305,0.000000,0.250000
1571250153.522454,0.000000,0.250000
1571250153.567336,-0.040000,0.450000
1571250153.641048,0.000000,0.350000
1571250153.682141,0.000000,0.350000
1571250153.753514,0.000000,0.350000
1571250153.793671,0.000000,0.350000
1571250153.835444,-0.060000,0.550000
1571250153.896508,-0.060000,0.550000
1571250153.952862,-0.060000,0.550000
1571250154.000952,0.000000,0.250000
1571250154.058723,0.000000,0.250000
1571250154.119263,0.000000,0.250000
1571250154.149869,0.000000,0.250000
1571250154.211060,0.000000,0.150000
1571250154.257453,0.060000,-0.150000
1571250154.309513,0.020000,-0.150000
1571250154.375853,0.020000,-0.150000
1571250154.425692,0.060000,-0.350000
1571250154.473621,0.060000,-0.350000
1571250154.536703,0.060000,-0.350000
1571250154.565801,0.060000,-0.350000
1571250154.639430,0.020000,-0.250000
1571250154.673320,0.040000,-0.450000
1571250154.716151,0.120000,-0.750000
1571250154.762462,0.120000,-0.750000
1571250154.815894,0.060000,-0.550000
1571250154.856641,0.060000,-0.550000
1571250154.901542,0.060000,-0.550000
1571250154.951227,0.020000,-0.450000
1571250154.995459,0.020000,-0.450000
1571250155.050875,0.020000,-0.450000
1571250155.093589,0.020000,-0.550000
1571250155.143444,0.020000,-0.550000
1571250155.181703,0.020000,-0.550000
1571250155.230497,0.020000,-0.550000
